Sample.1	Sample.2	Sample.3	Sample.4	Sample.5	Sample.6	Sample.7	Sample.8	Sample.9	Sample.10	Sample.11	Sample.12	Sample.13	Sample.14	Sample.15	Sample.16	Sample.17	Sample.18	Sample.19	Sample.20	Sample.21	Sample.22	Sample.23	Sample.24	Sample.25	Sample.26	Sample.27	Sample.28	Sample.29	Sample.30	Sample.31	Sample.32	Sample.33	Sample.34	Sample.35	Sample.36	Sample.37	Sample.38	Sample.39	Sample.40	Sample.41	Sample.42	Sample.43	Sample.44	Sample.45	Sample.46	Sample.47	Sample.48	Sample.49	Sample.50	Sample.51	Sample.52	Sample.53	Sample.54	Sample.55	Sample.56	Sample.57	Sample.58	Sample.59	Sample.60	Sample.61	Sample.62	Sample.63	Sample.64	Sample.65	Sample.66	Sample.67	Sample.68	Sample.69	Sample.70	Sample.71	Sample.72	Sample.73	Sample.74	Sample.75	Sample.76	Sample.77	Sample.78	Sample.79	Sample.80	Sample.81	Sample.82	Sample.83	Sample.84	Sample.85	Sample.86	Sample.87	Sample.88	Sample.89	Sample.90
Sample.32	0.940298507462687	1	0.950819672131147	0.933333333333333	0.970149253731343	1	0.942307692307692	1	0.989130434782609	0.985294117647059	1	1	1	0.956521739130435	0.977777777777778	1	1	0.976190476190476	0.967032967032967	0.970588235294118	1	1	1	0.931034482758621	1	0.933333333333333	0.95	1	1	1	0.939393939393939	0	0.987179487179487	1	1	0.985294117647059	0.963636363636364	0.984615384615385	1	1	1	0.98	1	1	0.964912280701754	1	0.944444444444444	0.924242424242424	1	1	1	0.985074626865672	1	0.983050847457627	0.975609756097561	1	0.962962962962963	0.964912280701754	0.909090909090909	0.975609756097561	1	0.969387755102041	0.951612903225806	1	0.916666666666667	1	0.983050847457627	0.975	0.987179487179487	1	0.952380952380952	0.981481481481482	0.980392156862745	0.954545454545455	1	0.951219512195122	1	0.916666666666667	0.959183673469388	1	1	0.977777777777778	1	0.98	0.978260869565217	0.971014492753623	0.959183673469388	0.959183673469388	1	0.974358974358974
Sample.33	0.98876404494382	0.984615384615385	0.975308641975309	0.982300884955752	0.988505747126437	0.948717948717949	0.957746478873239	0.990196078431373	0.990990990990991	0.976744186046512	1	1	0.967213114754098	0.969230769230769	1	0.991803278688525	0.992125984251969	0.966666666666667	1	0.941176470588235	0.976744186046512	0.952941176470588	0.986666666666667	0.974683544303797	0.990654205607477	1	1	1	1	1	0.981132075471698	0.987179487179487	0	0.985507246376812	1	0.976744186046512	0.972972972972973	0.988095238095238	0.983870967741935	0.974358974358974	1	0.974576271186441	1	0.958762886597938	0.987012987012987	0.974025974025974	1	0.977272727272727	1	0.971014492753623	1	0.988372093023256	0.975609756097561	0.987179487179487	0.983333333333333	1	0.972602739726027	0.973684210526316	0.969230769230769	0.948275862068966	0.98019801980198	1	1	1	0.971014492753623	0.976190476190476	1	0.97979797979798	1	0.958904109589041	1	1	0.955882352941177	0.984375	0.985915492957746	1	1	1	0.985507246376812	1	0.99009900990099	0.984375	0.984848484848485	0.970588235294118	1	0.977272727272727	0.970588235294118	0.985507246376812	1	1
Sample.34	0.949152542372881	0.944444444444444	0.981481481481482	0.976470588235294	0.983050847457627	0.981132075471698	0.904761904761905	1	0.987951807228916	0.947368421052632	1	1	0.970588235294118	1	0.98780487804878	1	0.98989898989899	0.96969696969697	0.975903614457831	1	1	0.983333333333333	1	0.96078431372549	1	0.973684210526316	0.961538461538462	1	1	1	1	1	0.985507246376812	0	1	1	1	0.963636363636364	0.970588235294118	1	0.984848484848485	0.966666666666667	1	1	1	0.98	0.976190476190476	0.983606557377049	0.975	0.976190476190476	1	0.982758620689655	0.981818181818182	0.98	0.935483870967742	0.986486486486487	1	1	0.885714285714286	0.935483870967742	0.986486486486487	0.977777777777778	1	1	0.951219512195122	1	1	1	1	1	0.970588235294118	0.977777777777778	1	1	0.976744186046512	0.973333333333333	1	0.96551724137931	0.975609756097561	1	0.986301369863014	0.972222222222222	1	0.975609756097561	0.972972972972973	0.983606557377049	0.95	0.975609756097561	1	0.966666666666667
Sample.35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Sample.36	1	1	0.986111111111111	0.980582524271845	1	0.985915492957746	0.984126984126984	1	0.99009900990099	1	1	0.987654320987654	0.96078431372549	1	0.99	0.981981981981982	1	1	0.990196078431373	0.952380952380952	0.987012987012987	0.987179487179487	1	0.971014492753623	1	1	1	1	1	1	1	0.985294117647059	0.976744186046512	1	1	0	0.984615384615385	1	0.980769230769231	0.985507246376812	1	1	1	0.97752808988764	0.985074626865672	1	0.980392156862745	1	1	0.983333333333333	1	1	1	1	1	0.978021978021978	0.984375	1	1	1	1	0.990825688073395	1	1	0.983333333333333	1	1	0.988888888888889	0.988505747126437	0.984615384615385	1	1	1	0.981481481481482	0.983606557377049	0.98936170212766	1	1	1	1	1	1	0.982142857142857	0.983050847457627	1	0.974358974358974	0.983050847457627	0.983050847457627	1	1
Sample.37	0.985074626865672	1	0.966101694915254	0.966666666666667	0.984615384615385	0.983050847457627	0.938775510204082	1	0.98876404494382	0.952380952380952	1	1	1	0.977272727272727	1	0.99	1	1	0.988888888888889	0.933333333333333	1	1	1	0.964912280701754	1	1	1	1	1	1	0.967741935483871	0.963636363636364	0.972972972972973	1	1	0.984615384615385	0	1	1	1	1	1	1	0.987179487179487	1	1	1	0.985074626865672	1	1	1	1	0.983606557377049	1	1	1	0.980769230769231	0.981818181818182	0.953488372093023	1	0.9875	1	1	1	0.957446808510638	1	1	0.987179487179487	1	1	1	1	1	0.976190476190476	1	0.98780487804878	1	1	0.978723404255319	1	1	0.976190476190476	1	0.956521739130435	0.976744186046512	0.985074626865672	0.933333333333333	1	1	1
Sample.38	0.986842105263158	0.980769230769231	0.985507246376812	0.96969696969697	1	0.970149253731343	0.948275862068966	1	1	0.958333333333333	1	1	0.979591836734694	1	1	1	1	0.979166666666667	1	1	1	0.986666666666667	0.983870967741935	0.96969696969697	1	1	0.985294117647059	1	1	1	1	0.984615384615385	0.988095238095238	0.963636363636364	1	1	1	0	1	0.984848484848485	1	0.990654205607477	1	1	0.984375	0.984615384615385	0.99	0.986842105263158	1	1	1	0.986301369863014	0.985714285714286	0.984615384615385	0.978723404255319	1	1	0.968253968253968	0.981132075471698	0.978723404255319	1	1	1	1	0.982456140350877	1	1	1	1	1	1	1	1	1	1	1	1	1	0.982142857142857	0.985714285714286	1	1	1	1	1	1	0.944444444444444	1	1	1
Sample.39	1	1	1	1	1	0.978260869565217	1	1	1	1	1	1	0.962962962962963	1	1	0.988505747126437	1	1	1	0.944444444444444	0.980769230769231	0.981132075471698	1	1	1	1	1	1	1	1	1	1	0.983870967741935	0.970588235294118	1	0.980769230769231	1	1	0	0.977272727272727	0.983050847457627	1	1	0.984615384615385	1	1	1	1	0.96969696969697	0.971428571428571	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.984615384615385	1	0.975	1	1	1	1	1	1	1	1	1	1	0.984848484848485	1	0.967741935483871	1	1	1	1	0.970588235294118	1	1
Sample.40	1	0.956521739130435	0.984375	1	0.985507246376812	0.950819672131147	1	1	0.989247311827957	1	0.976744186046512	1	0.977272727272727	1	0.978021978021978	0.990384615384615	0.97196261682243	1	0.98936170212766	0.941176470588235	0.970588235294118	0.971014492753623	1	1	0.953488372093023	0.979166666666667	1	0.976377952755906	1	0.96551724137931	1	1	0.974358974358974	1	1	0.985507246376812	1	0.984848484848485	0.977272727272727	0	0.986842105263158	0.990196078431373	1	0.9625	1	0.983333333333333	1	1	0.98	0.980769230769231	1	0.985294117647059	1	1	1	1	1	0.983050847457627	1	1	0.988095238095238	1	1	1	1	0.985074626865672	1	0.98780487804878	1	0.964285714285714	1	1	1	1	1	1	1	1	0.980392156862745	1	0.975609756097561	0.978260869565217	0.979166666666667	1	1	1	1	0.980392156862745	1	1
Sample.41	0.976470588235294	1	1	0.962962962962963	0.975903614457831	1	0.985714285714286	1	1	0.975903614457831	0.990196078431373	0.977011494252874	1	1	0.981132075471698	1	0.983739837398374	1	0.952380952380952	1	1	1	1	0.987012987012987	1	1	0.974025974025974	0.993055555555556	1	1	1	1	1	0.984848484848485	1	1	1	1	0.983050847457627	0.986842105263158	0	0.991452991452991	1	1	0.986486486486487	1	0.942857142857143	1	0.952380952380952	0.985074626865672	1	0.95	1	1	0.982456140350877	0.979591836734694	0.971428571428571	1	1	1	1	0.973684210526316	1	1	1	0.98780487804878	0.986666666666667	0.989690721649485	0.978494623655914	1	1	1	0.985074626865672	1	0.985294117647059	0.99009900990099	0.962264150943396	1	1	1	0.957894736842105	1	1	0.953125	0.967213114754098	1	1	1	1	1
Sample.42	0.963302752293578	0.988636363636364	0.990476190476191	0.977777777777778	0.981651376146789	0.980582524271845	0.989583333333333	1	0.992537313432836	0.990909090909091	1	1	0.988235294117647	1	0.992481203007519	0.993103448275862	0.986577181208054	1	0.985074626865672	0.986842105263158	0.990909090909091	0.962962962962963	0.989795918367347	0.990291262135922	0.992307692307692	0.98876404494382	0.990384615384615	1	1	0.99	1	0.98	0.974576271186441	0.966666666666667	1	1	1	0.990654205607477	1	0.990196078431373	0.991452991452991	0	1	0.983606557377049	0.99	0.98	0.985185185185185	0.981981981981982	1	0.989247311827957	1	0.981481481481482	0.990566037735849	0.99009900990099	0.987951807228916	1	0.989690721649485	1	0.977272727272727	0.975609756097561	0.975609756097561	0.992957746478873	0.980952380952381	1	0.978260869565217	1	1	0.991869918699187	1	0.989795918367347	1	1	1	0.988505747126437	0.98936170212766	0.992125984251969	1	1	1	0.980952380952381	0.991935483870968	1	1	1	1	1	0.989130434782609	1	1	1
Sample.43	1	1	0.987951807228916	0.991304347826087	0.977011494252874	1	1	1	1	1	1	0.978021978021978	1	1	1	1	0.976190476190476	1	1	1	1	1	1	1	0.990740740740741	1	0.98780487804878	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0.982300884955752	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.983193277310924	1	1	1	1	1	0.99009900990099	1	1	1	1	1	1	1	0.990476190476191	1	1	1	0.975903614457831	0.990196078431373	1	1	0.985714285714286	1	1	1	1	1	1
Sample.44	1	0.985294117647059	0.988235294117647	0.982758620689655	0.988888888888889	0.963414634146341	0.986842105263158	0.990476190476191	0.991228070175439	0.988888888888889	0.990740740740741	1	0.984615384615385	1	0.991150442477876	0.983870967741935	0.992307692307692	1	1	0.963636363636364	0.97752808988764	0.977777777777778	0.987179487179487	1	0.972222222222222	1	1	0.993333333333333	1	0.9875	0.982142857142857	1	0.958762886597938	1	1	0.97752808988764	0.987179487179487	1	0.984615384615385	0.9625	1	0.983606557377049	1	0	0.974683544303797	0.987654320987654	1	0.989130434782609	1	0.986301369863014	1	0.977272727272727	0.988372093023256	1	1	1	0.987012987012987	0.9875	0.985507246376812	0.984126984126984	0.990476190476191	1	1	1	1	0.988636363636364	1	0.980392156862745	1	0.974025974025974	1	1	0.986301369863014	0.985074626865672	0.986486486486487	1	1	1	0.986111111111111	1	0.980582524271845	0.985074626865672	0.985507246376812	0.986111111111111	1	0.989130434782609	1	0.986111111111111	1	1
Sample.45	0.970588235294118	1	1	0.956043956043956	0.96969696969697	1	0.981132075471698	0.98780487804878	0.989010989010989	0.96969696969697	0.976190476190476	0.971428571428571	1	0.978260869565217	0.97752808988764	0.98019801980198	0.990654205607477	1	0.966666666666667	1	1	1	0.981818181818182	0.983333333333333	1	1	1	0.992125984251969	1	0.982456140350877	1	0.964912280701754	0.987012987012987	1	1	0.985074626865672	1	0.984375	1	1	0.986486486486487	0.99	1	0.974683544303797	0	1	0.978260869565217	1	0.979166666666667	1	1	0.953125	1	1	1	0.98780487804878	0.981481481481482	1	0.978260869565217	0.975	1	0.98989898989899	0.984126984126984	1	0.98	0.984615384615385	1	0.9875	0.973684210526316	1	1	1	0.98	0.953488372093023	0.980392156862745	0.975903614457831	0.972972972972973	1	1	0.984126984126984	0.987654320987654	1	1	0.979591836734694	1	0.970588235294118	1	1	1	1
Sample.46	0.985714285714286	0.978260869565217	1	0.989473684210526	1	0.967213114754098	0.981481481481482	1	1	0.985294117647059	1	1	0.976744186046512	1	1	1	0.990740740740741	0.976190476190476	1	0.970588235294118	0.985294117647059	0.970588235294118	1	0.983606557377049	0.977011494252874	1	1	1	1	1	1	1	0.974025974025974	0.98	1	1	1	0.984615384615385	1	0.983333333333333	1	0.98	1	0.987654320987654	1	0	1	0.985714285714286	1	1	1	0.985074626865672	0.984375	1	0.975609756097561	1	1	1	0.978723404255319	0.975609756097561	0.987951807228916	1	1	1	0.980392156862745	1	1	1	1	0.982142857142857	1	1	1	1	1	1	1	1	1	1	0.98780487804878	1	1	1	1	0.985714285714286	0.98	1	1	1
Sample.47	0.907216494845361	0.987654320987654	0.946808510638298	0.850877192982456	0.927835051546392	1	0.941176470588235	0.991525423728814	1	0.938775510204082	0.991735537190083	0.951456310679612	0.987179487179487	0.98780487804878	0.975806451612903	1	0.964028776978417	0.973684210526316	0.897435897435897	1	1	1	0.989010989010989	0.922222222222222	1	0.9625	0.886363636363636	0.987654320987654	1	1	1	0.944444444444444	1	0.976190476190476	1	0.980392156862745	1	0.99	1	1	0.942857142857143	0.985185185185185	0.982300884955752	1	0.978260869565217	1	0	0.970873786407767	0.963414634146341	0.976470588235294	1	0.98019801980198	1	1	0.986842105263158	0.974137931034483	0.988888888888889	0.967032967032967	0.975308641975309	1	1	0.785714285714286	0.947368421052632	1	1	0.99009900990099	1	0.973684210526316	0.991150442477876	1	1	1	0.988372093023256	0.974683544303797	0.964705882352941	0.93859649122807	0.986301369863014	0.986301369863014	0.976190476190476	0.98989898989899	0.973913043478261	1	0.98780487804878	0.976190476190476	0.987654320987654	0.990476190476191	1	0.988235294117647	1	1
Sample.48	0.935064935064935	1	0.986486486486487	0.950980392156863	0.987341772151899	0.986301369863014	0.952380952380952	0.98936170212766	1	0.961038961038961	1	1	0.981481481481482	0.982758620689655	0.98019801980198	0.991228070175439	1	0.981132075471698	0.990384615384615	1	1	0.9875	1	0.942028985507246	0.979591836734694	0.982758620689655	0.972222222222222	1	1	1	1	0.924242424242424	0.977272727272727	0.983606557377049	1	1	0.985074626865672	0.986842105263158	1	1	1	0.981981981981982	1	0.989130434782609	1	0.985714285714286	0.970873786407767	0	0.983333333333333	1	1	0.987179487179487	0.986666666666667	0.971014492753623	0.980769230769231	0.98936170212766	1	0.955223880597015	0.907407407407407	0.96078431372549	0.98936170212766	0.962962962962963	0.986666666666667	1	0.894736842105263	1	0.985714285714286	1	0.98876404494382	1	1	0.984615384615385	0.983870967741935	0.982142857142857	1	0.945652173913043	1	0.979591836734694	0.966666666666667	1	0.989247311827957	1	1	0.983606557377049	1	0.987654320987654	0.949152542372881	0.983606557377049	1	1
Sample.49	1	0.972222222222222	1	0.988235294117647	0.982758620689655	1	1	1	1	0.964912280701754	0.986842105263158	0.983870967741935	0.9375	1	0.987654320987654	1	0.989795918367347	1	0.987951807228916	1	1	1	0.978260869565217	1	0.987179487179487	1	1	0.991525423728814	1	1	1	1	1	0.975	1	1	1	1	0.96969696969697	0.98	0.952380952380952	1	1	1	0.979166666666667	1	0.963414634146341	0.983333333333333	0	0.975609756097561	1	0.982456140350877	1	1	1	0.986301369863014	1	0.979166666666667	1	0.967741935483871	1	0.97752808988764	1	1	1	0.963636363636364	0.979591836734694	1	0.985294117647059	1	1	1	1	1	0.976190476190476	0.986666666666667	0.964285714285714	1	1	1	0.957142857142857	1	0.972972972972973	1	1	1	1	1	1	1
Sample.50	0.967213114754098	1	0.962962962962963	0.976744186046512	0.983333333333333	0.981481481481482	0.955555555555556	1	1	1	1	1	0.971428571428571	0.974358974358974	1	0.978723404255319	0.99	1	0.976190476190476	0.961538461538462	0.983333333333333	0.966666666666667	1	0.961538461538462	1	0.918918918918919	0.962264150943396	0.991666666666667	1	1	1	1	0.971014492753623	0.976190476190476	1	0.983333333333333	1	1	0.971428571428571	0.980769230769231	0.985074626865672	0.989247311827957	1	0.986301369863014	1	1	0.976470588235294	1	0.975609756097561	0	1	1	1	1	0.9375	0.986666666666667	0.978723404255319	1	0.974358974358974	0.9375	0.972972972972973	0.989130434782609	0.982142857142857	1	0.976744186046512	1	1	0.972222222222222	1	0.979166666666667	0.971428571428571	0.978260869565217	1	0.944444444444444	1	1	1	0.966666666666667	0.976190476190476	1	0.972602739726027	0.972972972972973	0.974358974358974	0.976190476190476	0.945945945945946	1	1	0.951219512195122	1	0.967741935483871
Sample.51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Sample.52	0.946666666666667	0.981481481481482	0.971428571428571	0.96	0.973333333333333	0.985714285714286	0.983870967741935	1	0.99	0.986842105263158	0.98936170212766	0.9875	0.980392156862745	1	0.98989898989899	0.990990990990991	0.982608695652174	1	0.948453608247423	0.976190476190476	0.986842105263158	0.987012987012987	0.984375	0.985507246376812	0.968085106382979	1	0.985714285714286	1	1	1	1	0.985074626865672	0.988372093023256	0.982758620689655	1	1	1	0.986301369863014	1	0.985294117647059	0.95	0.981481481481482	1	0.977272727272727	0.953125	0.985074626865672	0.98019801980198	0.987179487179487	0.982456140350877	1	1	0	1	1	1	0.989010989010989	1	1	1	0.979591836734694	0.989010989010989	0.981308411214953	0.986111111111111	1	0.96551724137931	0.986486486486487	0.96969696969697	0.98876404494382	1	0.984375	1	1	1	1	0.983333333333333	0.978260869565217	0.955555555555556	1	1	1	0.965909090909091	1	0.981818181818182	0.964912280701754	1	0.974025974025974	1	1	1	1
Sample.53	0.986666666666667	1	0.970149253731343	0.97979797979798	0.986301369863014	0.985074626865672	0.96551724137931	1	1	0.972222222222222	1	1	0.979166666666667	1	1	1	1	1	1	0.974358974358974	1	0.972602739726027	1	0.984848484848485	1	1	1	1	1	1	0.974358974358974	1	0.975609756097561	0.981818181818182	1	1	0.983606557377049	0.985714285714286	1	1	1	0.990566037735849	1	0.988372093023256	1	0.984375	1	0.986666666666667	1	1	1	1	0	1	0.978260869565217	1	1	0.984126984126984	0.980769230769231	0.978260869565217	1	1	1	1	0.982142857142857	1	1	0.988372093023256	1	1	1	1	1	1	1	1	1	1	0.981818181818182	1	1	0.98	1	1	1	1	0.981818181818182	1	1	1
Sample.54	1	1	0.984126984126984	1	1	1	0.981481481481482	1	1	0.985294117647059	1	1	1	1	1	1	1	1	0.989247311827957	1	1	1	1	1	1	1	1	1	1	1	1	0.983050847457627	0.987179487179487	0.98	1	1	1	0.984615384615385	1	1	1	0.99009900990099	1	1	1	1	1	0.971014492753623	1	1	1	1	1	0	1	1	1	1	0.978723404255319	1	0.975609756097561	1	1	1	0.980392156862745	1	1	0.987654320987654	1	1	1	1	1	1	1	0.988235294117647	1	1	1	1	1	1	1	1	1	0.985714285714286	0.959183673469388	1	1	1
Sample.55	0.980769230769231	1	0.977777777777778	0.96	0.98	0.977272727272727	0.942857142857143	1	1	0.98	1	1	0.96	0.96551724137931	1	1	0.988888888888889	1	0.986666666666667	1	1	0.980392156862745	1	0.926829268292683	1	0.8	0.953488372093023	1	1	1	0.9375	0.975609756097561	0.983333333333333	0.935483870967742	1	1	1	0.978723404255319	1	1	0.982456140350877	0.987951807228916	1	1	1	0.975609756097561	0.986842105263158	0.980769230769231	1	0.9375	1	1	0.978260869565217	1	0	0.984615384615385	0.972972972972973	1	0.888888888888889	0.8	0.984615384615385	1	1	1	0.866666666666667	1	1	1	1	1	0.761904761904762	0.84375	1	1	1	1	1	0.833333333333333	0.821428571428571	1	1	0.782608695652174	1	0.96875	0.84	1	0.96875	0.935483870967742	1	0.705882352941177
Sample.56	0.978494623655914	1	1	0.983050847457627	0.989130434782609	1	0.987179487179487	0.990654205607477	1	0.978021978021978	0.981651376146789	0.968085106382979	1	1	0.964285714285714	1	0.968992248062015	0.984848484848485	0.973913043478261	1	1	1	1	0.976190476190476	0.991071428571429	1	0.976470588235294	0.993421052631579	1	1	1	1	1	0.986486486486487	1	0.978021978021978	1	1	1	1	0.979591836734694	1	1	1	0.98780487804878	1	0.974137931034483	0.98936170212766	0.986301369863014	0.986666666666667	1	0.989010989010989	1	1	0.984615384615385	0	0.987341772151899	1	1	1	1	0.983739837398374	1	1	0.986666666666667	0.988888888888889	1	0.990476190476191	0.98019801980198	1	1	0.987179487179487	1	1	0.986842105263158	0.97196261682243	0.983870967741935	1	1	1	0.980952380952381	1	1	0.986486486486487	0.985714285714286	1	1	1	1	1
Sample.57	1	1	0.983050847457627	0.989010989010989	1	1	0.98	0.987341772151899	0.988636363636364	1	1	1	1	1	1	1	0.990384615384615	1	0.98876404494382	0.966666666666667	1	1	0.980769230769231	0.964285714285714	1	1	0.982758620689655	1	1	1	1	0.962962962962963	0.972602739726027	1	1	0.984375	0.980769230769231	1	1	1	0.971428571428571	0.989690721649485	1	0.987012987012987	0.981481481481482	1	0.988888888888889	1	1	0.978723404255319	1	1	1	1	0.972972972972973	0.987341772151899	0	0.981481481481482	0.976744186046512	0.972972972972973	1	1	0.983333333333333	1	0.978723404255319	1	1	1	1	1	1	1	0.978723404255319	0.95	0.979166666666667	1	1	1	1	1	0.987179487179487	1	1	0.931818181818182	0.925	0.969230769230769	0.978260869565217	1	1	1
Sample.58	0.955223880597015	1	0.932203389830508	0.956043956043956	0.96969696969697	1	0.941176470588235	1	1	0.920634920634921	1	1	0.976190476190476	1	0.988888888888889	1	0.990654205607477	0.95	0.966666666666667	1	1	1	0.981818181818182	0.966101694915254	1	0.931818181818182	0.966666666666667	1	1	1	0.96969696969697	0.964912280701754	0.973684210526316	1	1	1	0.981818181818182	0.968253968253968	1	0.983050847457627	1	1	1	0.9875	1	1	0.967032967032967	0.955223880597015	0.979166666666667	1	1	1	0.984126984126984	1	1	1	0.981481481481482	0	1	1	1	0.969072164948454	0.984126984126984	1	1	1	1	0.9875	1	1	0.976190476190476	1	1	1	0.980392156862745	0.975903614457831	0.972972972972973	0.972972972972973	0.80952380952381	1	1	0.928571428571429	1	1	0.930232558139535	1	1	0.958333333333333	1	1
Sample.59	0.964912280701754	0.970588235294118	0.980392156862745	0.936708860759494	0.982142857142857	0.959183673469388	0.925	0.971428571428571	0.9875	0.963636363636364	1	1	0.967741935483871	0.941176470588235	0.987341772151899	1	1	1	1	1	1	0.982456140350877	0.977272727272727	0.936170212765957	1	0.941176470588235	0.98	1	1	1	0.954545454545455	0.909090909090909	0.969230769230769	0.885714285714286	1	1	0.953488372093023	0.981132075471698	1	1	1	0.977272727272727	1	0.985507246376812	0.978260869565217	0.978723404255319	0.975308641975309	0.907407407407407	1	0.974358974358974	1	1	0.980769230769231	0.978723404255319	0.888888888888889	1	0.976744186046512	1	0	0.846153846153846	0.985915492957746	0.977011494252874	1	1	0.857142857142857	1	0.978723404255319	0.985507246376812	0.984848484848485	1	0.933333333333333	0.951219512195122	0.947368421052632	0.903225806451613	0.948717948717949	0.957746478873239	1	0.92	0.945945945945946	1	0.985714285714286	0.9375	1	0.973684210526316	0.939393939393939	0.964912280701754	0.945945945945946	0.945945945945946	1	0.923076923076923
Sample.60	0.980769230769231	1	0.977777777777778	0.973684210526316	0.98	0.977272727272727	0.942857142857143	0.984615384615385	1	0.98	1	1	0.916666666666667	0.96551724137931	1	1	1	1	1	1	1	0.96	0.945945945945946	0.926829268292683	0.985714285714286	0.888888888888889	0.977272727272727	1	1	1	0.9375	0.975609756097561	0.948275862068966	0.935483870967742	1	1	1	0.978723404255319	1	1	1	0.975609756097561	1	0.984126984126984	0.975	0.975609756097561	1	0.96078431372549	0.967741935483871	0.9375	1	0.979591836734694	0.978260869565217	1	0.8	1	0.972972972972973	1	0.846153846153846	0	0.96875	0.98780487804878	0.978260869565217	1	0.903225806451613	0.979166666666667	0.975609756097561	1	0.983333333333333	1	0.916666666666667	0.878787878787879	0.96969696969697	0.962962962962963	0.970588235294118	0.985074626865672	1	0.833333333333333	0.9	1	0.984375	0.88	0.96551724137931	0.96875	0.884615384615385	0.980769230769231	0.96875	0.935483870967742	1	0.842105263157895
Sample.61	1	0.985714285714286	0.988505747126437	1	0.989130434782609	0.988372093023256	0.987179487179487	1	1	1	1	1	1	1	1	1	0.992424242424242	1	1	0.982758620689655	0.989130434782609	0.978260869565217	1	1	0.991071428571429	0.985915492957746	0.988372093023256	1	1	1	1	1	0.98019801980198	0.986486486486487	1	1	0.9875	1	1	0.988095238095238	1	0.975609756097561	1	0.990476190476191	1	0.987951807228916	1	0.98936170212766	1	0.972972972972973	1	0.989010989010989	1	0.975609756097561	0.984615384615385	1	1	1	0.985915492957746	0.96875	0	1	1	1	0.972972972972973	1	1	1	1	0.9875	0.985074626865672	0.987179487179487	1	1	1	1	1	0.983870967741935	0.986486486486487	1	1	0.985507246376812	1	1	0.985714285714286	1	0.972602739726027	0.986486486486487	1	0.984126984126984
Sample.62	0.923076923076923	0.988505747126437	0.96039603960396	0.904	0.92156862745098	0.990291262135922	0.933333333333333	0.991935483870968	0.984848484848485	0.942307692307692	0.992125984251969	0.944444444444444	1	0.988636363636364	0.976923076923077	0.993055555555556	0.972602739726027	0.962962962962963	0.937007874015748	1	0.990825688073395	1	1	0.95959595959596	1	0.952941176470588	0.938775510204082	0.988095238095238	1	1	1	0.969387755102041	1	0.977777777777778	1	0.990825688073395	1	1	1	1	0.973684210526316	0.992957746478873	0.983193277310924	1	0.98989898989899	1	0.785714285714286	0.962962962962963	0.97752808988764	0.989130434782609	1	0.981308411214953	1	1	1	0.983739837398374	1	0.969072164948454	0.977011494252874	0.98780487804878	1	0	0.95049504950495	1	0.989130434782609	0.990654205607477	1	0.966386554621849	0.983050847457627	1	0.975903614457831	1	1	0.988372093023256	0.989247311827957	0.905172413793103	0.987341772151899	0.987341772151899	0.989010989010989	0.990476190476191	0.983606557377049	0.976470588235294	0.977011494252874	1	1	0.981818181818182	1	0.989010989010989	1	1
Sample.63	0.914285714285714	1	0.954545454545455	0.97979797979798	0.942857142857143	1	0.96551724137931	1	0.989690721649485	0.986301369863014	1	1	1	1	1	1	1	1	0.946808510638298	1	1	0.986486486486487	1	0.984848484848485	1	0.96078431372549	0.96969696969697	0.992481203007519	1	1	1	0.951612903225806	1	1	1	1	1	1	1	1	1	0.980952380952381	1	1	0.984126984126984	1	0.947368421052632	0.986666666666667	1	0.982142857142857	1	0.986111111111111	1	1	1	1	0.983333333333333	0.984126984126984	1	0.978260869565217	1	0.95049504950495	0	1	1	1	1	0.988372093023256	1	1	1	0.983050847457627	1	0.959183673469388	1	0.965909090909091	1	1	1	1	1	1	0.980769230769231	1	0.980392156862745	0.986666666666667	0.981818181818182	1	1	1
Sample.64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
